event_time,event_type,product_id,price,user_id,user_session
2022-10-01 00:00:00 UTC,cart,5773203,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:03 UTC,cart,5773353,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:07 UTC,cart,5881589,13.48,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:07 UTC,cart,5723490,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:15 UTC,cart,5881449,0.56,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
